"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"155","Чернигов",400,40,"Sysadmin",5,2,"","",33,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка,Телекоммуникации"
"156","Харьков",570,150,"QA engineer",2,0,"","General QA",24,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутстаффинговая","Веб-разработка"
"157","Киев",1300,400,"Software Engineer",3,0.5,"PHP","",24,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"158","Киев",2100,400,"QA engineer",3,0,"","Automation QA",27,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Android,Веб-разработка"
"159","Запорожье",900,200,"Scrum Master",2,2,"","",24,"женский","Высшее","Другой вуз","False","продвинутый","до 50 человек","Аутсорсинговая","Android,iOS"
"160","Одесса",220,0,"Junior QA engineer",0.25,0.25,"","Manual QA",22,"мужской","Высшее","Другой вуз","True","средний","до 10 человек","Стартап","Веб-разработка"
"161","Запорожье",700,0,"QA engineer",2,0.5,"","Manual QA",25,"мужской","Высшее","ЗНТУ","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"162","Киев",900,400,"Project manager",4,2,"","",32,"мужской","Высшее","Другой вуз","False","элементарный","до 200 человек","Продуктовая","Финансы и банки"
"163","Харьков",2300,1000,"Junior Software Engineer",3,2,"JavaScript","",25,"мужской","Высшее","СумГУ","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"164","Киев",2200,1000,"Software Engineer",1.5,0.5,"Scala","",21,"мужской","Высшее","НТУУ «КПИ»","True","выше среднего","до 1000 человек","Аутсорсинговая","Финансы и банки,Корпоративные системы"
"165","Винница",1500,500,"Software Engineer",3,0,"C#/.NET","",22,"мужской","Незаконченное высшее","ВНТУ","True","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"166","Харьков",500,0,"QA engineer",2,0.5,"","Manual QA",32,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Android,iOS"
"167","Харьков",850,350,"HTML coder",7,1,"","",31,"мужской","Два высших","Другой вуз","False","выше среднего","до 10 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"168","Харьков",1100,400,"Software Engineer",1.5,1.5,"JavaScript","",22,"мужской","Высшее","ХНЭУ","False","выше среднего","до 200 человек","Аутсорсинговая","Телекоммуникации,eCommerce"
"169","Киев",2000,1150,"Product Manager",2,0.5,"","",25,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
"170","Киев",1900,0,"Software Engineer",5,1,"JavaScript","",28,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","eCommerce"
"171","Киев",3950,150,"Senior Software Engineer",9,3,"C#/.NET","",32,"мужской","Высшее","ДонНТУ","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка"
"172","Киев",1550,200,"Software Engineer",3,1,"Java","",27,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","eCommerce,Корпоративные системы"
"173","Одесса",1200,750,"Software Engineer",1.5,1.5,"Java","",22,"мужской","Высшее","ОНПУ","True","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"174","Днепр",3500,1000,"Senior Software Engineer",6,0,"JavaScript","",26,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"175","Запорожье",700,-400,"QA engineer",2,0.5,"","General QA",25,"женский","Высшее","ЗНТУ","False","продвинутый","до 50 человек","Аутсорсинговая","Android,Веб-разработка"
"176","Киев",900,200,"Junior Software Engineer",1.5,1.5,"Other","",29,"мужской","Высшее","НАУ","False","средний","до 200 человек","Аутстаффинговая","Финансы и банки"
"177","Львов",3200,700,"Technical Lead",8,3,"Java","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"178","Одесса",1350,50,"QA engineer",6,6,"","Manual QA",30,"мужской","Техникум / Колледж","","False","выше среднего","до 1000 человек","Продуктовая",""
"179","Львов",1150,250,"QA engineer",2,0,"","Manual QA",26,"мужской","Высшее","ЛНУ им. Франко","False","средний","до 1000 человек","Аутстаффинговая","Веб-разработка,Финансы и банки"
"180","Удаленно",2200,1300,"Software Engineer",4,1,"C#/.NET","",27,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Корпоративные системы,Мультимедиа"
"181","Другой",418,33,"Junior Software Engineer",1,1,"C#/.NET","",25,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 50 человек","Продуктовая","Корпоративные системы"
"182","Киев",2500,700,"Senior QA engineer",6,2,"","General QA",32,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Системное программирование,Другое"
"183","Львов",500,200,"Junior QA engineer",1,0,"","Automation QA",23,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,Embedded"
