"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"157","Киев",2800,200,"Software Engineer",10,3,"C#/.NET","",32,"мужской","Высшее","НаУКМА","False","выше среднего","до 1000 человек","Продуктовая","Корпоративные системы"
"158","Николаев",3200,300,"Project manager",5,10,"","",32,"мужской","Высшее","ЧГУ им. Петра Могилы","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"159","Днепр",3000,500,"Technical Lead",9,3,"Ruby/Rails","",29,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка,Системное программирование"
"160","Киев",400,50,"Junior Software Engineer",0.25,0,"Python","",19,"женский","Незаконченное высшее","КНУ им. Шевченко","True","продвинутый","до 50 человек","Аутсорсинговая","Финансы и банки"
"161","Харьков",1000,200,"Junior QA engineer",2,1,"","Manual QA",26,"мужской","Два высших","ХНУРЭ","False","выше среднего","до 1000 человек","Аутстаффинговая","Desktop Applications,Веб-разработка"
"162","Харьков",6600,600,"Director of Engineering / Program Director",10,10,"","",34,"мужской","Высшее","ХНУРЭ","False","средний","до 1000 человек","Аутсорсинговая","Другое"
"163","Киев",3000,400,"Senior Software Engineer",7,1,"JavaScript","",26,"мужской","Техникум / Колледж","","False","средний","до 200 человек","Аутсорсинговая","eCommerce"
"164","Одесса",2500,1500,"Software Engineer",2,2,"Java","",23,"мужской","Незаконченное высшее","ОНПУ","True","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"165","Киев",4700,1000,"Software Engineer",6,3,"Clojure","",27,"мужской","Высшее","НаУКМА","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Другое"
"166","Харьков",300,-1000,"Junior Software Engineer",0.5,0.25,"Golang","",32,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Продуктовая","Веб-разработка,Финансы и банки"
"167","Киев",1700,700,"Software Engineer",2,1.5,"PHP","",24,"мужской","Высшее","КНЭУ","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка"
"168","Киев",3895,50,"Senior Software Engineer",10,5,"Kotlin","",35,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутстаффинговая","Android"
"169","Львов",2500,500,"Senior Software Engineer",4,0,"C#/.NET","",26,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"170","Харьков",3200,0,"Senior Software Engineer",4,1,"C#/.NET","",29,"мужской","Высшее","ХНУРЭ","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"171","Винница",670,400,"Software Engineer",1.5,0.5,"PHP","",28,"мужской","Незаконченное высшее","ВНТУ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"172","Киев",1000,0,"Technical writer",3,0.5,"","",30,"женский","Высшее","Другой вуз","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Desktop Applications,Корпоративные системы"
"173","Харьков",850,200,"Marketing",3,0.5,"","",32,"женский","Высшее","ХНУ им. Каразина","False","продвинутый","до 50 человек","Аутсорсинговая","Веб-разработка"
"174","Киев",3600,0,"Team lead",9,8,"","",30,"мужской","Среднее","","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"175","Киев",900,200,"Marketing",6,2,"","",28,"женский","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Аутсорсинговая","Другое"
"176","Киев",3000,500,"Software Engineer",4,0,"PHP","",35,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая",""
"177","Хмельницкий",600,200,"Junior Software Engineer",0.5,0.25,"Java","",19,"мужской","Техникум / Колледж","","True","выше среднего","до 50 человек","Продуктовая","Корпоративные системы"
"178","Киев",985,200,"Software Engineer",2,2,"Java","",42,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Финансы и банки,Корпоративные системы"
"179","Киев",2800,300,"Software Engineer",3,1.5,"JavaScript","",30,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
