"Город","Зарплата.в.месяц","Изменение.зарплаты","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"168","Харьков",2380,150,"Software Engineer",3.5,2,"JavaScript","",24,"мужской","Высшее","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Другое"
"169","Другой",1500,700,"Software Engineer",2.5,0.5,"PHP","",26,"мужской","Высшее","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Другое"
"170","Киев",3500,0,"Senior Software Engineer",7,3,"Scala","",30,"мужской","Высшее","False","средний","до 50 человек","Аутсорсинговая","Корпоративные системы"
"171","Харьков",3000,0,"Senior Software Engineer",7,1.75,"Scala","",30,"мужской","Высшее","False","продвинутый","до 50 человек","Аутстаффинговая","Финансы и банки,Корпоративные системы"
"172","Харьков",550,250,"Junior QA engineer",0.75,0.75,"","Manual QA",24,"мужской","Два высших","False","средний","до 1000 человек","Аутсорсинговая","Android,Веб-разработка"
"173","Харьков",3000,0,"Director of Engineering / Program Director",10,3,"","",29,"мужской","Высшее","False","выше среднего","до 50 человек","Аутсорсинговая","Android,iOS"
"174","Харьков",2000,500,"Software Engineer",3.5,0,"JavaScript","",25,"мужской","Незаконченное высшее","False","ниже среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"175","Запорожье",500,100,"Junior Software Engineer",1.5,0.75,"PHP","",24,"мужской","Два высших","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"176","Киев",1200,0,"QA engineer",0,2.5,"","General QA",28,"мужской","Два высших","False","средний","до 200 человек","Аутсорсинговая","Другое"
"177","Днепр.",2225,0,"Senior Software Engineer",3.5,3.5,"Java","",25,"женский","Высшее","False","средний","до 1000 человек","Другая","Финансы и банки"
"178","Киев",500,0,"Junior QA engineer",0.5,0,"","Manual QA",23,"мужской","Незаконченное высшее","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"179","Днепр.",2800,0,"Senior Software Engineer",7,0.75,"Java","",29,"мужской","Два высших","False","средний","до 50 человек","Аутстаффинговая","Android"
"180","Киев",790,-673,"Software Engineer",6.5,6.5,"C#/.NET","",27,"мужской","Высшее","False","ниже среднего","до 200 человек","Продуктовая","Финансы и банки"
"181","Харьков",1950,200,"Senior QA engineer",6,6,"","Manual QA",29,"мужской","Высшее","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Другое"
"182","Киев",3515,0,"Senior Software Engineer",6,1.25,"JavaScript","",27,"мужской","Высшее","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка"
"183","Харьков",1300,50,"QA engineer",4,1.5,"","General QA",27,"мужской","Высшее","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"184","Харьков",4000,500,"Senior Software Engineer",8,0.5,"C#/.NET","",29,"мужской","Высшее","False","продвинутый","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"185","Харьков",500,500,"Junior Software Engineer",0,0.5,"Objective-C","",28,"мужской","Высшее","False","средний","до 50 человек","Аутсорсинговая","iOS,Gamedev"
"186","Киев",700,0,"Junior QA engineer",0,0.5,"","Manual QA",20,"мужской","Высшее","False","продвинутый","до 10 человек","Продуктовая","Desktop Applications"
"187","Киев",150,25,"Junior Software Engineer",1.5,1.5,"SQL","",26,"мужской","Высшее","False","средний","до 10 человек","Другая","Другое"
"188","Харьков",1000,200,"Software Engineer",2.5,1,"C#/.NET","",22,"мужской","Незаконченное высшее","True","ниже среднего","до 10 человек","Другая","iOS,Gamedev"
"189","Киев",1100,200,"QA engineer",2,2,"","General QA",23,"мужской","Высшее","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"190","Днепр.",2000,500,"Software Engineer",4,1.25,"Python","",25,"мужской","Высшее","False","ниже среднего","до 10 человек","Стартап","Веб-разработка"
"191","Львов",2500,500,"Senior Software Engineer",9,1.25,"Python","",32,"мужской","Высшее","False","средний","до 1000 человек","Аутсорсинговая","Gamedev,Корпоративные системы"
"192","Харьков",4000,500,"Technical Lead",10,0,"PHP","",33,"мужской","Высшее","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"193","Днепр.",685,135,"Гейм-дизайнер",0,0,"","",25,"мужской","Два высших","False","средний","до 50 человек","Продуктовая","Gamedev"
"194","Киев",3100,400,"Software Engineer",3,1.75,"Java","",23,"мужской","Высшее","False","средний","до 1000 человек","Аутсорсинговая","Финансы и банки"
